测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,954.json,954,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=954,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/954.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,52.00,1.30,3,2,9,9,9,0,0,否,否,是,1,1,704318,704324,4301779695712731,9465740.0,9465752.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,201.json,201,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=201,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/201.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,52.00,1.30,2,1,10,10,10,0,0,否,否,是,2,0,701265,701267,6021779692835025,9474436.0,9474448.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,907.json,907,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=907,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/907.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,48.00,1.20,3,2,8,8,8,0,0,否,否,是,1,0,704181,704184,8881779695616566,9465920.0,9465928.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,478.json,478,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=478,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/478.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,44.00,1.10,3,2,7,8,8,1,1,否,否,是,1,0,702799,702803,6611779694635570,9470542.0,9470546.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,022.json,22,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=22,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/022.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,700543,700545,3801779692395139,9477436.0,9477436.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,082.json,82,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=82,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/082.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,700734,700736,1811779692486941,9475348.0,9475348.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,128.json,128,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=128,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/128.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,700910,700911,4281779692626927,9474792.0,9474792.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,236.json,236,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=236,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/236.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,2,701337,701340,4501779692874124,9473132.0,9473132.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,251.json,251,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=251,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/251.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,1,701370,701372,7361779692902960,9472624.0,9472624.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,383.json,383,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=383,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/383.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,1,702616,702618,6441779694472104,9472798.0,9472798.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,385.json,385,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=385,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/385.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,5,5,5,0,0,否,否,是,1,2,702621,702622,1071779694476187,9472758.0,9472758.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,463.json,463,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=463,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/463.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,702767,702768,8661779694612954,9471068.0,9471068.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,485.json,485,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=485,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/485.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,5,6,6,1,1,否,否,是,1,0,702817,702818,6921779694648820,9470310.0,9470310.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,489.json,489,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=489,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/489.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,702826,702827,3521779694654453,9470190.0,9470190.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,490.json,490,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=490,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/490.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,5,6,6,1,1,否,否,是,1,1,702831,702833,2151779694657120,9470190.0,9470190.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,505.json,505,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=505,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/505.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,702878,702879,1331779694679520,9469814.0,9469814.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,518.json,518,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=518,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/518.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,702911,702912,5161779694696835,9469350.0,9469350.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,538.json,538,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=538,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/538.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,702983,702984,6051779694741719,9469204.0,9469204.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,540.json,540,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=540,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/540.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,1,702989,702990,6821779694745186,9469164.0,9469164.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,645.json,645,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=645,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/645.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,703296,703297,2731779694923568,9466578.0,9466578.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,700.json,700,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=700,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/700.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,703555,703556,9621779695159200,9466158.0,9466158.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,774.json,774,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=774,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/774.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,703806,703808,2191779695357217,9465702.0,9465702.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,779.json,779,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=779,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/779.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,5,6,6,1,1,否,否,是,1,1,703820,703821,3811779695364400,9465542.0,9465542.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,791.json,791,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=791,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/791.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,703852,703853,2851779695387251,9465198.0,9465198.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,878.json,878,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=878,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/878.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,1,704124,704125,2901779695572599,9466920.0,9466920.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,900.json,900,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=900,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/900.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,5,6,6,1,1,否,否,是,1,0,704168,704169,1561779695607032,9466160.0,9466160.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,926.json,926,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=926,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/926.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,5,5,5,0,0,否,否,是,1,0,704225,704226,4761779695650099,9465316.0,9465316.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,949.json,949,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=949,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/949.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,704302,704303,5851779695704417,9465884.0,9465884.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,809.json,809,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=809,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/809.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,36.00,0.90,4,3,10,10,10,0,0,否,否,是,1,0,703894,703899,6611779695419283,9464974.0,9464970.0,4段连消/续转 / 金色符号/百搭转换
连消/掉落,017.json,17,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=17,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/017.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,36.00,0.90,3,2,8,8,8,0,0,否,否,是,1,0,700525,700529,4041779692386590,9477600.0,9477596.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,694.json,694,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=694,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/694.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,36.00,0.90,3,2,9,9,9,0,0,否,否,是,1,0,703528,703533,1671779695143885,9466198.0,9466194.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,036.json,36,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=36,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/036.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,32.00,0.80,3,2,8,9,9,1,1,否,否,是,1,0,700594,700599,8571779692419690,9476952.0,9476944.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,373.json,373,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=373,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/373.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,32.00,0.80,3,2,7,8,8,1,1,否,否,是,1,0,702601,702604,7651779694456338,9473158.0,9473150.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,802.json,802,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=802,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/802.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,32.00,0.80,3,2,9,9,9,0,0,否,否,是,1,0,703877,703881,6011779695407917,9465062.0,9465054.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,988.json,988,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=988,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/988.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,32.00,0.80,3,2,9,9,9,0,0,否,否,是,1,1,704389,704393,6941779695767182,9464962.0,9464954.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,476.json,476,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=476,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/476.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,30.00,0.75,2,1,4,4,4,0,0,否,否,是,1,0,702795,702796,1481779694632070,9470592.0,9470582.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,828.json,828,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=828,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/828.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,30.00,0.75,2,1,4,4,4,0,0,否,否,是,1,0,703976,703978,8421779695490518,9468522.0,9468512.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,639.json,639,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=639,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/639.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,28.00,0.70,3,2,8,8,8,0,0,否,否,是,1,0,703281,703284,4741779694911418,9466778.0,9466766.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,842.json,842,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=842,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/842.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,28.00,0.70,3,2,7,7,7,0,0,否,否,是,1,1,704009,704016,1821779695510283,9467996.0,9467984.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,816.json,816,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=816,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/816.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,28.00,0.70,2,1,8,8,8,0,0,否,否,是,2,1,703910,703912,5141779695432149,9464730.0,9464718.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,611.json,611,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=611,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/611.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,26.00,0.65,3,2,7,8,8,1,1,否,否,是,1,1,703205,703211,6131779694866135,9467392.0,9467378.0,3段连消/续转 / 金色符号/百搭转换
