测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
普通空转,2881.json,2881,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2881,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2881.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690312,690312,7001779684692714866,916463.0,916423.0,
普通空转,2882.json,2882,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2882,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2882.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690313,690313,1761779684692907867,916423.0,916383.0,
普通空转,2883.json,2883,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2883,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2883.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690314,690314,7471779684693082868,916383.0,916343.0,
普通空转,2884.json,2884,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2884,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2884.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690315,690315,5921779684693270869,916343.0,916303.0,
普通空转,2885.json,2885,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2885,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2885.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,690316,690316,3171779684693458870,916303.0,916263.0,
普通空转,2886.json,2886,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2886,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2886.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,690317,690317,3541779684693639871,916263.0,916223.0,
普通空转,2887.json,2887,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2887,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2887.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690318,690318,8981779684693851872,916223.0,916183.0,
普通空转,2888.json,2888,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2888,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2888.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690320,690320,9221779684694029873,916183.0,916143.0,
普通空转,2889.json,2889,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2889,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2889.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690321,690321,5981779684694204874,916143.0,916103.0,
普通空转,2890.json,2890,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2890,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2890.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690322,690322,9201779684694381875,916103.0,916063.0,
普通空转,2891.json,2891,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2891,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2891.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690323,690323,3751779684694555876,916063.0,916023.0,
普通空转,2893.json,2893,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2893,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2893.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690328,690328,9051779684695241880,916151.0,916111.0,
普通空转,2896.json,2896,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2896,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2896.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690335,690335,5541779684696129885,916123.0,916083.0,
普通空转,2899.json,2899,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2899,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2899.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690362,690362,8531779684700180907,916791.0,916751.0,
普通空转,2902.json,2902,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2902,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2902.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690372,690372,4751779684701643915,917181.0,917141.0,
普通空转,2903.json,2903,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2903,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2903.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,690373,690373,1581779684701817916,917141.0,917101.0,
普通空转,2905.json,2905,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2905,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2905.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690376,690376,4581779684702360919,917079.0,917039.0,
普通空转,2909.json,2909,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2909,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2909.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690386,690386,5681779684703773927,917097.0,917057.0,
普通空转,2910.json,2910,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2910,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2910.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690387,690387,8001779684703971928,917057.0,917017.0,
普通空转,2913.json,2913,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2913,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2913.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690393,690393,8921779684704845933,916957.0,916917.0,
普通空转,2915.json,2915,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2915,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2915.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690399,690399,7991779684706003939,917547.0,917507.0,
普通空转,2916.json,2916,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2916,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2916.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,690402,690402,4171779684706207940,917507.0,917467.0,
普通空转,2917.json,2917,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2917,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2917.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690403,690403,8441779684706377941,917467.0,917427.0,
普通空转,2919.json,2919,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2919,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2919.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690407,690407,4621779684707074945,917411.0,917371.0,
普通空转,2920.json,2920,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2920,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2920.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690408,690408,8091779684707266946,917371.0,917331.0,
普通空转,2921.json,2921,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2921,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2921.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690409,690409,4271779684707442947,917331.0,917291.0,
普通空转,2922.json,2922,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2922,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2922.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690410,690410,1461779684707641948,917291.0,917251.0,
普通空转,2923.json,2923,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2923,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2923.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690411,690411,6981779684707818949,917251.0,917211.0,
普通空转,2925.json,2925,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2925,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2925.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690414,690414,4861779684708375952,917179.0,917139.0,
普通空转,2927.json,2927,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2927,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2927.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690418,690418,8891779684708883955,917107.0,917067.0,
普通空转,2928.json,2928,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2928,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2928.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690419,690419,2791779684709274956,917067.0,917027.0,
普通空转,2930.json,2930,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2930,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2930.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690424,690424,5811779684710117960,917407.0,917367.0,
普通空转,2933.json,2933,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2933,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2933.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690434,690434,9311779684711848970,917745.0,917705.0,
普通空转,2935.json,2935,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2935,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2935.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690438,690438,3321779684712384973,917675.0,917635.0,
普通空转,2936.json,2936,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2936,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2936.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690439,690439,5431779684712558974,917635.0,917595.0,
普通空转,2937.json,2937,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2937,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2937.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690440,690440,6361779684712761975,917595.0,917555.0,
普通空转,2938.json,2938,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2938,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2938.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690441,690441,9841779684712941976,917555.0,917515.0,
普通空转,2940.json,2940,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2940,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2940.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690444,690444,5791779684713474979,917499.0,917459.0,
普通空转,2941.json,2941,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2941,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2941.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690445,690445,6751779684713650980,917459.0,917419.0,
普通空转,2943.json,2943,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2943,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2943.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690449,690449,5351779684714227983,917391.0,917351.0,
普通空转,2944.json,2944,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2944,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2944.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,690451,690451,9651779684714452984,917351.0,917311.0,
普通空转,2945.json,2945,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2945,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2945.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,690452,690452,1791779684714668985,917311.0,917271.0,
普通空转,2947.json,2947,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2947,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2947.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,690469,690469,9351779684717241000,917261.0,917221.0,
普通空转,2948.json,2948,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2948,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2948.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,690470,690470,7021779684717415001,917221.0,917181.0,
