测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,849.json,849,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=849,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/849.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,24.00,0.60,2,1,5,5,5,0,0,否,否,是,1,2,678757,678758,2911779671349469,9474948.0,9474932.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,873.json,873,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=873,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/873.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,24.00,0.60,2,1,6,6,6,0,0,否,否,是,1,1,678813,678814,9171779671395469,9474258.0,9474242.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,879.json,879,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=879,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/879.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,24.00,0.60,2,1,6,6,6,0,0,否,否,是,1,0,678825,678826,5121779671412869,9474234.0,9474218.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,568.json,568,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=568,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/568.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,22.00,0.55,3,2,6,7,7,1,1,否,否,是,1,0,677872,677875,7441779670276498,9473088.0,9473070.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,045.json,45,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=45,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/045.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,3,2,10,10,10,0,0,否,否,是,1,1,675822,675824,6341779667142460,9461766.0,9461746.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,279.json,279,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=279,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/279.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,3,2,10,10,10,0,0,否,否,是,1,0,676788,676793,2501779668811329,9465348.0,9465328.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,307.json,307,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=307,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/307.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,3,2,10,10,10,0,0,否,否,是,2,2,676893,676895,6471779668946662,9465176.0,9465156.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,426.json,426,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=426,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/426.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,3,2,10,10,10,0,0,否,否,是,1,1,677400,677402,9401779669668461,9473548.0,9473528.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,794.json,794,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=794,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/794.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,3,2,9,9,9,0,0,否,否,是,1,0,678569,678631,1821779671084331,9476516.0,9476496.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,910.json,910,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=910,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/910.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,3,2,8,8,8,0,0,否,否,是,1,0,678883,678885,1831779671473351,9473640.0,9473620.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,057.json,57,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=57,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/057.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,2,1,9,10,10,1,1,否,否,是,2,1,675848,675849,1521779667172560,9461452.0,9461432.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,152.json,152,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=152,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/152.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,676139,676141,1901779667576856,9464866.0,9464846.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,249.json,249,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=249,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/249.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,2,1,4,5,5,1,1,否,否,是,1,1,676701,676702,1401779668688081,9465838.0,9465818.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,425.json,425,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=425,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/425.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,677398,677399,2221779669665744,9473568.0,9473548.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,495.json,495,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=495,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/495.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,2,1,4,5,5,1,1,否,否,是,1,1,677572,677573,7011779669871760,9473104.0,9473084.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,748.json,748,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=748,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/748.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,20.00,0.50,2,1,4,5,5,1,1,否,否,是,1,2,678293,678294,9151779670735546,9471464.0,9471444.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,439.json,439,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=439,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/439.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,18.00,0.45,3,2,7,7,7,0,0,否,否,是,1,1,677419,677421,4221779669691761,9473180.0,9473158.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,021.json,21,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=21,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/021.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,18.00,0.45,2,1,6,6,6,0,0,否,否,是,1,1,675766,675768,8991779667092210,9461912.0,9461890.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,697.json,697,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=697,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/697.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,18.00,0.45,2,1,9,9,9,0,0,否,否,是,2,0,678209,678210,4961779670650129,9472700.0,9472678.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,850.json,850,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=850,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/850.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,3,2,8,8,8,0,0,否,否,是,1,0,678759,678765,2131779671353319,9474932.0,9474908.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,922.json,922,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=922,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/922.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,3,2,7,7,7,0,0,否,否,是,1,2,678919,678924,6401779671500469,9473592.0,9473568.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,030.json,30,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=30,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/030.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,7,7,7,0,0,否,否,是,1,0,675792,675793,7781779667115577,9462214.0,9462190.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,079.json,79,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=79,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/079.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,675890,675892,4341779667218743,9461678.0,9461654.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,246.json,246,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=246,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/246.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,676689,676690,1311779668679463,9465742.0,9465718.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,332.json,332,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=332,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/332.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,4,5,5,1,1,否,否,是,1,0,676995,676996,2951779669115477,9466226.0,9466202.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,369.json,369,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=369,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/369.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,7,7,7,0,0,否,否,是,1,0,677148,677150,9191779669335825,9470564.0,9470540.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,422.json,422,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=422,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/422.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,677385,677386,3941779669653444,9473498.0,9473474.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,484.json,484,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=484,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/484.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,677539,677541,7361779669841227,9473342.0,9473318.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,766.json,766,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=766,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/766.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,7,7,7,0,0,否,否,是,1,0,678329,678330,6671779670783895,9471096.0,9471072.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,773.json,773,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=773,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/773.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,7,7,7,0,0,否,否,是,2,2,678345,678348,3881779670795028,9470836.0,9470812.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,830.json,830,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=830,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/830.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,3,3,3,0,0,否,否,是,1,0,678708,678709,4041779671312454,9475606.0,9475582.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,841.json,841,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=841,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/841.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,10,10,10,0,0,否,否,是,2,0,678740,678741,5421779671334703,9475238.0,9475214.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,872.json,872,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=872,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/872.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,6,6,6,0,0,否,否,是,1,1,678811,678812,4911779671392719,9474282.0,9474258.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,963.json,963,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=963,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/963.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,16.00,0.40,2,1,7,7,7,0,0,否,否,是,1,1,679184,679185,1181779671961048,9477432.0,9477408.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,195.json,195,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=195,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/195.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,14.00,0.35,3,2,7,8,8,1,1,否,否,是,1,1,676243,676245,1411779667672440,9464464.0,9464438.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,824.json,824,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=824,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/824.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,14.00,0.35,3,2,6,6,6,0,0,否,否,是,1,0,678685,678689,9391779671294169,9475702.0,9475676.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,365.json,365,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=365,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/365.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,14.00,0.35,2,1,8,8,8,0,0,否,否,是,2,1,677140,677142,9781779669328358,9470710.0,9470684.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,692.json,692,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=692,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/692.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,14.00,0.35,2,1,6,7,7,1,1,否,否,是,2,0,678201,678202,2221779670640212,9472712.0,9472686.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,001.json,1,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=1,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/001.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,12.00,0.30,2,1,3,4,4,1,1,否,否,是,1,1,675725,675727,4281779667050729,9462214.0,9462186.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,075.json,75,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=75,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/075.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,12.00,0.30,2,1,6,6,6,0,0,否,否,是,1,0,675883,675884,6391779667212827,9461826.0,9461798.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,133.json,133,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=133,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/133.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,12.00,0.30,2,1,6,6,6,0,0,否,否,是,1,0,676113,676114,1821779667541407,9465520.0,9465492.0,2段连消/续转 / 金色符号/百搭转换
