测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
普通空转,166.json,166,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=166,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/166.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,684242,684242,9031779682887658,9481928.0,9481888.0,
普通空转,167.json,167,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=167,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/167.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684243,684243,5201779682889175,9481888.0,9481848.0,
普通空转,170.json,170,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=170,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/170.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684251,684251,6531779682896358,9481810.0,9481770.0,
普通空转,171.json,171,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=171,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/171.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684252,684252,7881779682897159,9481770.0,9481730.0,
普通空转,173.json,173,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=173,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/173.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684256,684256,7031779682900642,9481702.0,9481662.0,
普通空转,174.json,174,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=174,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/174.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684257,684257,6591779682902058,9481662.0,9481622.0,
普通空转,175.json,175,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=175,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/175.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684259,684259,5361779682902925,9481622.0,9481582.0,
普通空转,176.json,176,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=176,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/176.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684260,684260,7651779682904325,9481582.0,9481542.0,
普通空转,177.json,177,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=177,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/177.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684261,684261,9531779682905176,9481542.0,9481502.0,
普通空转,178.json,178,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=178,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/178.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684263,684263,4221779682906575,9481502.0,9481462.0,
普通空转,179.json,179,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=179,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/179.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,684264,684264,7111779682907358,9481462.0,9481422.0,
普通空转,182.json,182,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=182,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/182.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684270,684270,1561779682915458,9481354.0,9481314.0,
普通空转,183.json,183,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=183,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/183.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684271,684271,3881779682916875,9481314.0,9481274.0,
普通空转,184.json,184,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=184,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/184.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684272,684272,5531779682917660,9481274.0,9481234.0,
普通空转,186.json,186,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=186,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/186.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684275,684275,7351779682921125,9481210.0,9481170.0,
普通空转,188.json,188,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=188,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/188.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684279,684279,9481779682925676,9481178.0,9481138.0,
普通空转,189.json,189,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=189,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/189.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684280,684280,7841779682926476,9481138.0,9481098.0,
普通空转,190.json,190,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=190,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/190.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684282,684282,1811779682927259,9481098.0,9481058.0,
普通空转,191.json,191,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=191,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/191.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684283,684283,2041779682928659,9481058.0,9481018.0,
普通空转,192.json,192,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=192,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/192.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684284,684284,5251779682929441,9481018.0,9480978.0,
普通空转,193.json,193,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=193,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/193.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,684286,684286,9001779682930841,9480978.0,9480938.0,
普通空转,194.json,194,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=194,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/194.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684287,684287,8931779682932341,9480938.0,9480898.0,
普通空转,195.json,195,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=195,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/195.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,684288,684288,5231779682933808,9480898.0,9480858.0,
普通空转,196.json,196,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=196,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/196.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684289,684289,9721779682935309,9480858.0,9480818.0,
普通空转,198.json,198,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=198,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/198.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684292,684292,5011779682939926,9480784.0,9480744.0,
普通空转,199.json,199,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=199,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/199.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684293,684293,8081779682940726,9480744.0,9480704.0,
普通空转,200.json,200,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=200,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/200.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684294,684294,7141779682942192,9480704.0,9480664.0,
普通空转,201.json,201,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=201,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/201.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684295,684295,1161779682943042,9480664.0,9480624.0,
普通空转,204.json,204,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=204,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/204.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684303,684303,9331779682954126,9480670.0,9480630.0,
普通空转,207.json,207,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=207,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/207.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684310,684310,6081779682960308,9480634.0,9480594.0,
普通空转,209.json,209,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=209,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/209.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684316,684316,3091779682965891,9480860.0,9480820.0,
普通空转,211.json,211,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=211,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/211.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,684321,684321,7661779682971058,9480788.0,9480748.0,
普通空转,212.json,212,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=212,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/212.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684322,684322,3211779682972559,9480748.0,9480708.0,
普通空转,213.json,213,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=213,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/213.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684324,684324,6831779682973407,9480708.0,9480668.0,
普通空转,216.json,216,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=216,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/216.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684332,684332,1431779682979608,9480630.0,9480590.0,
普通空转,218.json,218,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=218,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/218.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684337,684337,2031779682985308,9480658.0,9480618.0,
普通空转,219.json,219,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=219,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/219.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684339,684339,1991779682986708,9480618.0,9480578.0,
普通空转,221.json,221,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=221,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/221.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684343,684343,3071779682990224,9480544.0,9480504.0,
普通空转,222.json,222,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=222,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/222.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684345,684345,8611779682991624,9480504.0,9480464.0,
普通空转,223.json,223,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=223,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/223.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684346,684346,5871779682992407,9480464.0,9480424.0,
普通空转,225.json,225,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=225,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/225.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,684350,684350,7651779682996541,9480388.0,9480348.0,
普通空转,226.json,226,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=226,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/226.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684352,684352,2391779682997942,9480348.0,9480308.0,
普通空转,227.json,227,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=227,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/227.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684353,684353,3131779682998742,9480308.0,9480268.0,
普通空转,228.json,228,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=228,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/228.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684354,684354,3061779682999541,9480268.0,9480228.0,
普通空转,229.json,229,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=229,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/229.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,684355,684355,7291779683000390,9480228.0,9480188.0,
